canonical_smiles,inchi_key,name,source_label
NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,MFFMDFFZMYYVKS-UHFFFAOYSA-N,sitagliptin,dilist
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,JJCFRYNCJDLXIK-UHFFFAOYSA-N,cyproheptadine,dilist
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,GJJFMKBJSRMPLA-UHFFFAOYSA-N,milnacipran,dilist
O=c1[nH]cnc2c1ncn2C1CCC(CO)O1,BXZVVICBKDXVGW-UHFFFAOYSA-N,didanosine,dilist
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,RTGDFNSFWBGLEC-UHFFFAOYSA-N,mycophenolate mofetil,dilist
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,RTXOFQZKPXMALH-UHFFFAOYSA-N,cefdinir,dilist
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,HSUGRBWQSSZJOP-UHFFFAOYSA-N,diltiazem,dilist
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,UVTNFZQICZKOEM-UHFFFAOYSA-N,disopyramide,dilist
C=C(CN(C)C)C(=O)c1ccc(C)cc1C,QXLQZLBNPTZMRK-UHFFFAOYSA-N,asparaginase,dilist
CC(=O)OC12COC1CC(O)C1(C)C(=O)C(=O)C3C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,ROQZUJKOMJECOM-UHFFFAOYSA-N,docetaxel,dilist
CN(C)CCC=C1c2ccccc2COc2ccccc21,ODQWQRRAPPTVAG-UHFFFAOYSA-N,doxepin,dilist
CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O,OEHFRZLKGRKFAS-UHFFFAOYSA-N,droxicam,dilist
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,XPOQHMRABVBWPR-UHFFFAOYSA-N,efavirenz,dilist
CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O,FRPJXPJMRWBBIH-UHFFFAOYSA-N,estramustine,dilist
CCC(CO)NCCNC(CC)CO,AEUTYOVWOVBAKS-UHFFFAOYSA-N,ethambutol,dilist
CCc1cc(C(N)=S)ccn1,AEOCXXJPGCBFJA-UHFFFAOYSA-N,ethionamide,dilist
O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,XEDWWPGWIXPVRQ-UHFFFAOYSA-N,exifone,dilist
O=c1[nH]c(=O)n(C2OC(CO)C(O)C2F)cc1I,IPVFGAYTKQKGBM-UHFFFAOYSA-N,fialuridine,dilist
O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,BFUJHVVEMMWLHC-UHFFFAOYSA-N,fipexide,dilist
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,DJBNUMBKLMJRSA-UHFFFAOYSA-N,flecainide,dilist
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,SAADBVWGJQAEFS-UHFFFAOYSA-N,flurazepam,dilist
CC1OC1P(=O)(O)O,YMDXZJFXQJVXBF-UHFFFAOYSA-N,fosfomycin,dilist
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C,BIDNLKIUORFRQP-UHFFFAOYSA-N,fosinopril,dilist
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,XWLUWCNOOVRFPX-UHFFFAOYSA-N,fosphenytoin,dilist
Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,SDUQYLNIPVEERB-UHFFFAOYSA-N,gemcitabine,dilist
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,JZUFKLXOESDKRF-UHFFFAOYSA-N,hydrochlorothiazide,dilist
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,UWKQSNNFCGGAFS-UHFFFAOYSA-N,irinotecan,dilist
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,CNXVIBRFWKALQW-UHFFFAOYSA-N,isradipine,dilist
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,PYZRQGJRPPTADH-UHFFFAOYSA-N,lamotrigine,dilist
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,levofloxacin,dilist
NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,RLAWWYSOJDYHDC-UHFFFAOYSA-N,lisinopril,dilist
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,JAPHQRWPEGVNBT-UHFFFAOYSA-N,loracarbef,dilist
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,PSIFNNKUMBGKDQ-UHFFFAOYSA-N,losartan,dilist
CC(NN)c1ccccc1,HHRZAEJMHSGZNP-UHFFFAOYSA-N,mebanazine,dilist
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,XEEQGYMUWCZPDN-UHFFFAOYSA-N,mefloquine,dilist
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,SGDBTWWWUNNDEQ-UHFFFAOYSA-N,melphalan,dilist
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12,DMJNNHOOLUXYBV-UHFFFAOYSA-N,meropenem,dilist
CC(=O)N=c1sc(S(N)(=O)=O)nn1C,FLOSMHQXBMRNHR-UHFFFAOYSA-N,methazolamide,dilist
COc1c2occc2cc2ccc(=O)oc12,QXKHYNVANLEOEG-UHFFFAOYSA-N,methoxsalen,dilist
COC(=O)C(c1ccccc1)C1CCCCN1,DUGOZIWVEXMGBE-UHFFFAOYSA-N,methylphenidate,dilist
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,TTWJBBZEZQICBI-UHFFFAOYSA-N,metoclopramide,dilist
Cc1cccc(C)c1OCC(C)N,VLPIATFUUWWMKC-UHFFFAOYSA-N,mexiletine,dilist
CN1CCN2c3ncccc3Cc3ccccc3C2C1,RONZAEMNMFQXRA-UHFFFAOYSA-N,mirtazapine,dilist
O=C1C=CC(=O)c2c1c(O)c1c(NCCNCCO)ccc(NCCNCCO)c1c2O,BWGNRRGTNFKGQK-UHFFFAOYSA-N,mitoxantrone,dilist
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,VRYMTAVOXVTQEF-UHFFFAOYSA-N,moxisylyte,dilist
CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,GPXLMGHLHQJAGZ-UHFFFAOYSA-N,nafcillin,dilist
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,NOIIUHRQUVNIDD-UHFFFAOYSA-N,nialamide,dilist
CN(C)Cc1ccc(CSCCN=C(C[N+](=O)[O-])NCc2ccc3c(c2)OCO3)o1,LHOFXYDWNYKUPN-UHFFFAOYSA-N,niperotidine,dilist
CN1Cc2c(N)cccc2C(c2ccccc2)C1,XXPANQJNYNUNES-UHFFFAOYSA-N,nomifensine,dilist
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,OGJPXUAPXNRGGI-UHFFFAOYSA-N,norfloxacin,dilist
CNCCC=C1c2ccccc2CCc2ccccc21,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,nortriptyline,dilist
CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,DEQANNDTNATYII-UHFFFAOYSA-N,octreotide,dilist
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,FELGMEQIXOGIFQ-UHFFFAOYSA-N,ondansetron,dilist
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,UWYHMGVUTGAWSP-UHFFFAOYSA-N,oxacillin,dilist
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,XQYZDYMELSJDRZ-UHFFFAOYSA-N,papaverine,dilist
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,JGSARLDLIJGVTE-UHFFFAOYSA-N,penicillin g,dilist
OCC1OC(n2cnc3c2N=CNCC3O)CC1O,FPVKHBSQESCIEP-UHFFFAOYSA-N,pentostatin,dilist
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,RGCVKNLCSQQDEP-UHFFFAOYSA-N,perphenazine,dilist
NNCCc1ccccc1,RMUCZJUITONUFY-UHFFFAOYSA-N,phenelzine,dilist
CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,MNSCVRXKDINXEY-UHFFFAOYSA-N,piroxicam,dilist
CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,PIDSZXPFGCURGN-UHFFFAOYSA-N,pirprofen,dilist
O=C(Oc1ccccc1C(=O)O)c1ccccc1O,WVYADZUPLLSGPU-UHFFFAOYSA-N,salsalate,dilist
CCN(CC)CCNC(=O)c1ccc(N)cc1,REQCZEXYDRLIBE-UHFFFAOYSA-N,procainamide,dilist
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,JWHAUXFOSRPERK-UHFFFAOYSA-N,propafenone,dilist
CC(C)c1cccc(C(C)C)c1O,OLBCVFGFOZPWHH-UHFFFAOYSA-N,propofol,dilist
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,WKSAUQYGYAYLPV-UHFFFAOYSA-N,pyrimethamine,dilist
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,JSDRRTOADPPCHY-UHFFFAOYSA-N,quinapril,dilist
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,LOUPRKONTZGTKE-UHFFFAOYSA-N,quinidine,dilist
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,HDACQVRGBOVJII-UHFFFAOYSA-N,ramipril,dilist
Nc1nc2ccc(OC(F)(F)F)cc2s1,FTALBRSUTCGOEG-UHFFFAOYSA-N,riluzole,dilist
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,RAPZEAPATHNIPO-UHFFFAOYSA-N,risperidone,dilist
CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,NCDNCNXCDXHOMX-UHFFFAOYSA-N,ritonavir,dilist
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,QWAXKHKRTORLEM-UHFFFAOYSA-N,saquinavir,dilist
O=C(O)C(S)C(S)C(=O)O,ACTRVOBWPAIOHC-UHFFFAOYSA-N,succimer,dilist
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,NRUKOCRGYNPUPR-UHFFFAOYSA-N,teniposide,dilist
S=P(N1CC1)(N1CC1)N1CC1,FOCVUCIESVLUNU-UHFFFAOYSA-N,thiotepa,dilist
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,BFCDFTHTSVTWOG-UHFFFAOYSA-N,sulcotidil,dilist
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,UPSPUYADGBWSHF-UHFFFAOYSA-N,tolmetin,dilist
COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,LUBHDINQXIHVLS-UHFFFAOYSA-N,tolrestat,dilist
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,VXFJYXUZANRPDJ-UHFFFAOYSA-N,trandolapril,dilist
NC1CC1c1ccccc1,AELCINSCMGFISI-UHFFFAOYSA-N,tranylcypromine,dilist
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,PHLBKPHSAVXXEF-UHFFFAOYSA-N,trazodone,dilist
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,FNYLWPVRPXGIIP-UHFFFAOYSA-N,triamterene,dilist
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,IEDVJHCEMCRBQM-UHFFFAOYSA-N,trimethoprim,dilist
O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,APBSKHYXXKHJFK-UHFFFAOYSA-N,fenclozic acid,dilist
N=C(N)N=c1[nH]c(CSCCN=CNS(=O)(=O)c2ccc(Br)cc2)cs1,ZQHFZHPUZXNPMF-UHFFFAOYSA-N,ebrotidine,dilist
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,MNIPYSSQXLZQLJ-UHFFFAOYSA-N,aceclofenac,dilist
Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,NMTBSNPBIGRZBL-UHFFFAOYSA-N,nitrefazole,dilist
CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,HDOVUKNUBWVHOX-UHFFFAOYSA-N,valaciclovir,dilist
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,ACWBQPMHZXGDFX-UHFFFAOYSA-N,valsartan,dilist
CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,GJJRIOLBUILIGK-UHFFFAOYSA-N,tetrabamate,dilist
CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,OGWKCGZFUXNPDA-UHFFFAOYSA-N,vincristine,dilist
CCOC(=Nc1ccc(C(=O)O)cc1)C(O)c1ccc(-c2ccccc2)cc1,SBWAEKLSEIHGID-UHFFFAOYSA-N,xenazoic acid,dilist
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,YEEZWCHGZNKEEK-UHFFFAOYSA-N,zafirlukast,dilist
CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,FTFRZXFNZVCRSK-UHFFFAOYSA-N,falnidamol ,dilist
CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,OYPPVKRFBIWMSX-UHFFFAOYSA-N,zimelidine,dilist
CC12CC3CC(C)(C1)CC(N)(C3)C2,BUGYDGFZZOZRHP-UHFFFAOYSA-N,memantine,dilist
CC(C)=c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1=CCC(O)CC(O)CC(=O)O,DRLXVNRHGMULCY-UHFFFAOYSA-N,rosuvastatin,dilist
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,VACCAVUAMIDAGB-UHFFFAOYSA-N,sulfamethizole,dilist
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,LJVAJPDWBABPEJ-UHFFFAOYSA-N,telithromycin,dilist
CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,JRURYQJSLYLRLN-UHFFFAOYSA-N,entacapone,dilist
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,LNPDTQAFDNKSHK-UHFFFAOYSA-N,valdecoxib,dilist
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,IMZMKUWMOSJXDT-UHFFFAOYSA-N,cromoglicate,dilist
CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,UCHDWCPVSPXUMX-UHFFFAOYSA-N,montelukast,dilist
COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,FABPRXSRWADJSP-UHFFFAOYSA-N,moxifloxacin,dilist
CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1,GFIJNRVAKGFPGQ-UHFFFAOYSA-N,leuprolide,dilist
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,XXSMGPRMXLTPCZ-UHFFFAOYSA-N,hydroxychloroquine,dilist
CCOC(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(C(N)=NO)cc1)C1CCCCC1,ZXIBCJHYVWYIKI-UHFFFAOYSA-N,ximelagatran,dilist
CNCCC(Oc1cccc2ccccc12)c1cccs1,ZEUITGRIYCTCEM-UHFFFAOYSA-N,duloxetine,dilist
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,YFAGHNZHGGCZAX-UHFFFAOYSA-N,dicloxacillin,dilist
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,RMMXLENWKUUMAY-UHFFFAOYSA-N,telmisartan,dilist
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,XSDQTOBWRPYKKA-UHFFFAOYSA-N,amiloride,dilist
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,GWOFUCIGLDBNKM-UHFFFAOYSA-N,glafenine,dilist
CC(N)Cc1ccccc1,KWTSXDURSIMDCE-UHFFFAOYSA-N,amphetamine,dilist
CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,CBHCDHNUZWWAPP-UHFFFAOYSA-N,mepazine,dilist
CCCCCCCCCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4C3CCC12C,BIGVGNXBSPFFKD-UHFFFAOYSA-N,nandrolone decanoate,dilist
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,BCFGMOOMADDAQU-UHFFFAOYSA-N,lapatinib,dilist
CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,FZSPJBYOKQPKCD-UHFFFAOYSA-N,alaproclate,dilist
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,AHLBNYSZXLDEJQ-UHFFFAOYSA-N,orlistat,dilist
CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,SGOIRFVFHAKUTI-UHFFFAOYSA-N,tenofovir,dilist
Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,PHWXUGHIIBDVKD-UHFFFAOYSA-N,sitaxsentan,dilist
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,ODKNJVUHOIMIIZ-UHFFFAOYSA-N,floxuridine,dilist
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,UIOFUWFRIANQPC-UHFFFAOYSA-N,flucloxacillin,dilist
FC(F)(F)C(Cl)Br,BCQZXOMGPXTTIC-UHFFFAOYSA-N,halothane,dilist
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,VGZSUPCWNCWDAN-UHFFFAOYSA-N,acetohexamide,dilist
Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,YBSJFWOBGCMAKL-UHFFFAOYSA-N,dabigatran,dilist
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,BOVGTQGAOIONJV-UHFFFAOYSA-N,gliclazide,dilist
CC(O)C1C(=O)N2C(C(=O)O)=C(SCCN=CN)CC12,ZSKVGTPCRGIANV-UHFFFAOYSA-N,imipenem,dilist
Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,KJHKTHWMRKYKJE-UHFFFAOYSA-N,lopinavir,dilist
CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,KLPWJLBORRMFGK-UHFFFAOYSA-N,molindone,dilist
COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,CFCUWKMKBJTWLW-UHFFFAOYSA-N,plicamycin,dilist
Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,YIBOMRUWOWDFLG-UHFFFAOYSA-N,rilpivirine,dilist
C#CC1(O)CCC2C3C(C)C=C4CC(=O)CCC4C3CCC21C,AMSBRQDLADKBGS-UHFFFAOYSA-N,tibolone,dilist
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,NLVFBUXFDBBNBW-UHFFFAOYSA-N,tobramycin,dilist
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,BPQMGSKTAYIVFO-UHFFFAOYSA-N,vismodegib,dilist
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,FSQKKOOTNAMONP-UHFFFAOYSA-N,acemetacin,dilist
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,ZZHLYYDVIOPZBE-UHFFFAOYSA-N,alimemazine,dilist
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,NVKAWKQGWWIWPM-UHFFFAOYSA-N,androstanolone,dilist
CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,BLUAFEHZUWYNDE-UHFFFAOYSA-N,artemisinin,dilist
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,FIHJKUPKCHIPAT-UHFFFAOYSA-N,artesunate,dilist
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,LEBVLXFERQHONN-UHFFFAOYSA-N,bupivacaine,dilist
CCOC(=O)n1ccn(C)c1=S,CFOYWRHIYXMDOT-UHFFFAOYSA-N,carbimazole,dilist
COCc1c(-c2ccc(F)cc2)c(=CCC(O)CC(O)CC(=O)O)c(C(C)C)nc1=C(C)C,CDHNVTRRQNLWKA-UHFFFAOYSA-N,cerivastatin,dilist
CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,HHHKFGXWKKUNCY-UHFFFAOYSA-N,cilazapril,dilist
CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,ZDLBNXXKDMLZMF-UHFFFAOYSA-N,cinitapride,dilist
Cc1ncsc1CCCl,PCLITLDOTJTVDJ-UHFFFAOYSA-N,clomethiazole,dilist
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,CHBRHODLKOZEPZ-UHFFFAOYSA-N,clotiazepam,dilist
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,ZPUCINDJVBIVPJ-UHFFFAOYSA-N,cocaine,dilist
CC(=O)C1(O)CCC2C3=CC(Cl)=C4CC(=O)C5CC5C4(C)C3CCC21C,JMMOZGZYGBYHRY-UHFFFAOYSA-N,cyproterone,dilist
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,FMGSKLZLMKYGDP-UHFFFAOYSA-N,dehydroepiandrosterone,dilist
FC(F)OC(F)C(F)(F)F,DPYMFVXJLLWWEU-UHFFFAOYSA-N,desflurane,dilist
O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,KSKRYQVHJQRUNC-UHFFFAOYSA-N,dicoumarol,dilist
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,MJJALKDDGIKVBE-UHFFFAOYSA-N,ebastine,dilist
FC(F)OC(F)(F)C(F)Cl,JPGQOUSTVILISH-UHFFFAOYSA-N,enflurane,dilist
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,PROQIPRRNZUXQM-UHFFFAOYSA-N,estriol,dilist
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,BFPYWIDHMRZLRN-UHFFFAOYSA-N,ethinylestradiol,dilist
CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C,HQMNCQVAMBCHCO-UHFFFAOYSA-N,etretinate,dilist
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,NJMYODHXAKYRHW-UHFFFAOYSA-N,flupentixol,dilist
CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,IECPWNUMDGFDKC-UHFFFAOYSA-N,fusidic acid,dilist
NC1C(O)OC(CO)C(O)C1O,MSWZFWKMSRAUBD-UHFFFAOYSA-N,glucosamine,dilist
